gameId,teamId,teamCity,teamName,teamTricode,teamSlug,minutes,estimatedOffensiveRating,offensiveRating,estimatedDefensiveRating,defensiveRating,estimatedNetRating,netRating,assistPercentage,assistToTurnover,assistRatio,offensiveReboundPercentage,defensiveReboundPercentage,reboundPercentage,estimatedTeamTurnoverPercentage,turnoverRatio,effectiveFieldGoalPercentage,trueShootingPercentage,usagePercentage,estimatedUsagePercentage,estimatedPace,pace,pacePer40,possessions,PIE
0022401148,1610612754,Indiana,Pacers,IND,pacers,240:00,541.7,108.3,510.4,102.1,31.3,6.3,0.636,2.33,15.6,0.31,0.685,0.491,9.375,9.4,0.431,0.503,1.0,0.965,19.2,96.0,80.0,96.0,0.571
0022401148,1610612764,Washington,Wizards,WAS,wizards,240:00,510.4,102.1,541.7,108.3,-31.3,-6.3,0.474,1.29,13.7,0.315,0.69,0.509,14.583,14.6,0.478,0.502,1.0,0.956,19.2,96.0,80.0,96.0,0.429
0022401154,1610612756,Phoenix,Suns,PHX,suns,240:00,470.3,94.1,645.6,129.1,-175.3,-35.1,0.629,1.16,16.2,0.241,0.538,0.387,18.812,18.8,0.466,0.502,1.0,1.0,20.4,102.0,85.0,101.0,0.329
0022401154,1610612744,Golden State,Warriors,GSW,warriors,240:00,645.6,129.1,470.3,94.1,175.3,35.1,0.689,2.07,19.6,0.462,0.759,0.613,14.563,14.6,0.565,0.616,1.0,0.969,20.4,102.0,85.0,103.0,0.671
0022401152,1610612749,Milwaukee,Bucks,MIL,bucks,240:00,585.1,117.0,547.9,109.6,37.2,7.4,0.675,2.25,19.9,0.313,0.714,0.515,12.766,12.8,0.548,0.579,1.0,0.972,18.8,94.0,78.33,94.0,0.547
0022401152,1610612750,Minnesota,Timberwolves,MIN,timberwolves,240:00,547.9,109.6,585.1,117.0,-37.2,-7.4,0.61,1.79,18.9,0.286,0.688,0.485,14.894,14.9,0.534,0.554,1.0,0.981,18.8,94.0,78.33,94.0,0.453
0022401151,1610612752,New York,Knicks,NYK,knicks,265:00,573.5,114.7,583.3,116.7,-9.8,-2.0,0.583,2.55,18.8,0.357,0.76,0.547,10.784,10.8,0.53,0.541,1.0,0.983,18.48,92.38,76.98,102.0,0.509
0022401151,1610612738,Boston,Celtics,BOS,celtics,265:00,583.3,116.7,573.5,114.7,9.8,2.0,0.65,1.73,18.6,0.24,0.643,0.453,14.706,14.7,0.569,0.607,1.0,0.991,18.48,92.38,76.98,102.0,0.491
0022401144,1610612765,Detroit,Pistons,DET,pistons,240:00,615.8,123.2,675.5,135.1,-59.7,-11.9,0.714,3.33,21.1,0.327,0.553,0.434,9.474,9.5,0.545,0.577,1.0,0.973,18.9,94.5,78.75,95.0,0.471
0022401144,1610612758,Sacramento,Kings,SAC,kings,240:00,675.5,135.1,615.8,123.2,59.7,11.9,0.426,1.67,14.8,0.447,0.673,0.566,12.766,12.8,0.577,0.617,1.0,0.974,18.9,94.5,78.75,94.0,0.529
0022401145,1610612748,Miami,Heat,MIA,heat,240:00,603.1,120.6,541.2,108.2,61.9,12.4,0.578,2.0,19.1,0.283,0.685,0.5,13.402,13.4,0.596,0.612,1.0,0.982,19.4,97.0,80.83,97.0,0.574
0022401145,1610612755,Philadelphia,76ers,PHI,sixers,240:00,541.2,108.2,603.1,120.6,-61.9,-12.4,0.526,1.54,14.9,0.315,0.717,0.5,13.402,13.4,0.5,0.53,1.0,0.982,19.4,97.0,80.83,97.0,0.426
0022401143,1610612744,Golden State,Warriors,GSW,warriors,240:00,489.8,98.0,540.8,108.2,-51.0,-10.2,0.757,1.4,19.3,0.352,0.66,0.505,20.408,20.4,0.506,0.512,1.0,0.974,19.6,98.0,81.67,98.0,0.462
0022401143,1610612745,Houston,Rockets,HOU,rockets,240:00,540.8,108.2,489.8,98.0,51.0,10.2,0.578,1.63,18.3,0.34,0.648,0.495,16.327,16.3,0.538,0.53,1.0,0.974,19.6,98.0,81.67,98.0,0.538
0022401139,1610612757,Portland,Trail Blazers,POR,blazers,240:00,560.7,112.1,509.3,101.9,51.4,10.3,0.595,1.67,17.5,0.234,0.714,0.495,14.019,14.0,0.556,0.595,1.0,0.983,21.4,107.0,89.17,107.0,0.559
0022401139,1610612759,San Antonio,Spurs,SAS,spurs,240:00,509.3,101.9,560.7,112.1,-51.4,-10.3,0.634,1.44,17.4,0.286,0.766,0.505,16.822,16.8,0.489,0.523,1.0,0.984,21.4,107.0,89.17,107.0,0.441
0022401142,1610612743,Denver,Nuggets,DEN,nuggets,240:00,571.4,114.3,595.2,119.0,-23.8,-4.8,0.66,2.54,22.1,0.239,0.82,0.542,12.381,12.4,0.581,0.595,1.0,0.983,21.0,105.0,87.5,105.0,0.477
0022401142,1610612754,Indiana,Pacers,IND,pacers,240:00,595.2,119.0,571.4,114.3,23.8,4.8,0.739,5.67,23.0,0.18,0.761,0.458,5.714,5.7,0.557,0.594,1.0,0.982,21.0,105.0,87.5,105.0,0.523
0022401136,1610612737,Atlanta,Hawks,ATL,hawks,240:00,720.6,144.1,663.4,132.7,57.2,11.4,0.796,3.58,26.7,0.381,0.791,0.588,11.765,11.8,0.684,0.708,1.0,0.966,20.3,101.5,84.58,102.0,0.553
0022401136,1610612762,Utah,Jazz,UTA,jazz,240:00,663.4,132.7,720.6,144.1,-57.2,-11.4,0.644,2.9,20.9,0.209,0.619,0.412,9.901,9.9,0.632,0.675,1.0,0.991,20.3,101.5,84.58,101.0,0.447
0022401135,1610612760,Oklahoma City,Thunder,OKC,thunder,240:00,515.6,103.1,663.2,132.6,-147.5,-29.5,0.513,2.86,15.9,0.189,0.667,0.391,7.292,7.3,0.5,0.52,1.0,0.972,19.1,95.5,79.58,96.0,0.399
0022401135,1610612747,Los Angeles,Lakers,LAL,lakers,240:00,663.2,132.6,515.6,103.1,147.5,29.5,0.543,1.47,18.9,0.333,0.811,0.609,17.895,17.9,0.679,0.689,1.0,0.981,19.1,95.5,79.58,95.0,0.601
0022401140,1610612752,New York,Knicks,NYK,knicks,240:00,589.5,117.9,521.3,104.3,68.2,13.6,0.7,1.87,21.4,0.229,0.667,0.494,15.789,15.8,0.622,0.662,1.0,0.961,18.9,94.5,78.75,95.0,0.627
0022401140,1610612756,Phoenix,Suns,PHX,suns,240:00,521.3,104.3,589.5,117.9,-68.2,-13.6,0.513,1.67,15.2,0.333,0.771,0.506,12.766,12.8,0.446,0.488,1.0,0.991,18.9,94.5,78.75,94.0,0.373
0022401133,1610612766,Charlotte,Hornets,CHA,hornets,240:00,562.5,112.5,635.9,127.2,-73.4,-14.7,0.61,1.79,17.9,0.261,0.791,0.517,13.462,13.5,0.529,0.585,1.0,0.965,20.7,103.5,86.25,104.0,0.451
0022401133,1610612741,Chicago,Bulls,CHI,bulls,240:00,635.9,127.2,562.5,112.5,73.4,14.7,0.565,2.0,18.8,0.209,0.739,0.483,12.621,12.6,0.628,0.663,1.0,0.991,20.7,103.5,86.25,103.0,0.549
0022401134,1610612751,Brooklyn,Nets,BKN,nets,240:00,495.5,99.1,545.5,109.1,-50.0,-10.0,0.641,1.04,17.2,0.222,0.75,0.505,21.818,21.8,0.537,0.581,1.0,0.975,22.0,110.0,91.67,110.0,0.46
0022401134,1610612761,Toronto,Raptors,TOR,raptors,240:00,545.5,109.1,495.5,99.1,50.0,10.0,0.638,1.58,19.6,0.25,0.778,0.495,17.273,17.3,0.564,0.579,1.0,0.984,22.0,110.0,91.67,110.0,0.54
0022401137,1610612738,Boston,Celtics,BOS,celtics,240:00,688.9,137.8,500.0,100.0,188.9,37.8,0.688,2.36,22.1,0.54,0.75,0.647,15.556,15.6,0.612,0.616,1.0,0.983,18.0,90.0,75.0,90.0,0.664
0022401137,1610612764,Washington,Wizards,WAS,wizards,240:00,500.0,100.0,688.9,137.8,-188.9,-37.8,0.6,2.1,16.9,0.25,0.46,0.353,11.111,11.1,0.477,0.498,1.0,0.981,18.0,90.0,75.0,90.0,0.336
0022400617,1610612740,New Orleans,Pelicans,NOP,pelicans,240:00,535.0,107.0,555.0,111.0,-20.0,-4.0,0.721,2.58,21.5,0.236,0.769,0.495,12.0,12.0,0.516,0.529,1.0,0.982,20.0,100.0,83.33,100.0,0.468
0022400617,1610612749,Milwaukee,Bucks,MIL,bucks,240:00,555.0,111.0,535.0,107.0,20.0,4.0,0.674,4.14,20.6,0.231,0.764,0.505,7.0,7.0,0.527,0.546,1.0,0.982,20.0,100.0,83.33,100.0,0.532
0022401138,1610612739,Cleveland,Cavaliers,CLE,cavaliers,240:00,582.5,116.5,625.0,125.0,-42.5,-8.5,0.674,1.94,21.5,0.34,0.7,0.506,16.495,16.5,0.58,0.586,1.0,0.982,19.3,96.5,80.42,97.0,0.475
0022401138,1610612758,Sacramento,Kings,SAC,kings,240:00,625.0,125.0,582.5,116.5,42.5,8.5,0.568,1.47,18.8,0.3,0.66,0.494,17.708,17.7,0.622,0.654,1.0,0.972,19.3,96.5,80.42,96.0,0.525
0022401129,1610612765,Detroit,Pistons,DET,pistons,240:00,495.2,99.0,524.0,104.8,-28.8,-5.8,0.649,3.43,17.1,0.2,0.655,0.424,6.731,6.7,0.443,0.485,1.0,0.974,20.8,104.0,86.67,104.0,0.486
0022401129,1610612763,Memphis,Grizzlies,MEM,grizzlies,240:00,524.0,104.8,495.2,99.0,28.8,5.8,0.487,1.27,13.3,0.345,0.8,0.576,14.423,14.4,0.463,0.51,1.0,0.976,20.8,104.0,86.67,104.0,0.514
0022401131,1610612748,Miami,Heat,MIA,heat,265:00,542.5,108.5,570.8,114.2,-28.3,-5.7,0.558,2.4,16.4,0.267,0.891,0.538,9.434,9.4,0.495,0.527,1.0,0.984,19.2,96.0,80.0,106.0,0.43
0022401131,1610612749,Milwaukee,Bucks,MIL,bucks,265:00,570.8,114.2,542.5,108.5,28.3,5.7,0.644,3.22,20.7,0.109,0.733,0.462,8.491,8.5,0.563,0.606,1.0,0.973,19.2,96.0,80.0,106.0,0.57
0022401128,1610612737,Atlanta,Hawks,ATL,hawks,240:00,535.7,107.1,623.7,124.7,-88.0,-17.6,0.585,1.6,17.8,0.271,0.775,0.5,15.306,15.3,0.545,0.563,1.0,0.973,19.5,97.5,81.25,98.0,0.421
0022401128,1610612752,New York,Knicks,NYK,knicks,240:00,623.7,124.7,535.7,107.1,88.0,17.6,0.711,2.29,23.2,0.225,0.729,0.5,14.433,14.4,0.625,0.655,1.0,0.981,19.5,97.5,81.25,97.0,0.579
0022401132,1610612746,LA,Clippers,LAC,clippers,240:00,675.0,135.0,520.0,104.0,155.0,31.0,0.574,4.43,21.7,0.273,0.74,0.521,7.0,7.0,0.62,0.644,1.0,0.982,20.0,100.0,83.33,100.0,0.642
0022401132,1610612742,Dallas,Mavericks,DAL,mavericks,240:00,520.0,104.0,675.0,135.0,-155.0,-31.0,0.529,1.13,13.7,0.26,0.727,0.479,16.0,16.0,0.481,0.549,1.0,0.982,20.0,100.0,83.33,100.0,0.358
0022401130,1610612755,Philadelphia,76ers,PHI,sixers,240:00,573.7,114.7,600.0,120.0,-26.3,-5.3,0.591,2.36,19.1,0.3,0.605,0.441,11.579,11.6,0.549,0.558,1.0,0.955,19.0,95.0,79.17,95.0,0.451
0022401130,1610612750,Minnesota,Timberwolves,MIN,timberwolves,240:00,600.0,120.0,573.7,114.7,26.3,5.3,0.537,1.47,16.4,0.395,0.7,0.559,15.789,15.8,0.574,0.608,1.0,0.982,19.0,95.0,79.17,95.0,0.549
0022401126,1610612747,Los Angeles,Lakers,LAL,lakers,240:00,652.6,130.5,568.4,113.7,84.2,16.8,0.634,2.0,19.7,0.308,0.652,0.494,13.684,13.7,0.62,0.679,1.0,0.981,19.0,95.0,79.17,95.0,0.576
0022401126,1610612740,New Orleans,Pelicans,NOP,pelicans,240:00,568.4,113.7,652.6,130.5,-84.2,-16.8,0.675,1.59,19.6,0.348,0.692,0.506,17.895,17.9,0.573,0.589,1.0,0.973,19.0,95.0,79.17,95.0,0.424
0022401121,1610612761,Toronto,Raptors,TOR,raptors,240:00,514.7,102.9,573.5,114.7,-58.8,-11.8,0.632,1.5,16.9,0.291,0.706,0.491,15.686,15.7,0.489,0.526,1.0,0.975,20.4,102.0,85.0,102.0,0.416
0022401121,1610612765,Detroit,Pistons,DET,pistons,240:00,573.5,114.7,514.7,102.9,58.8,11.8,0.659,1.93,18.8,0.294,0.709,0.509,13.725,13.7,0.528,0.58,1.0,0.983,20.4,102.0,85.0,102.0,0.584
0022401127,1610612746,LA,Clippers,LAC,clippers,240:00,575.8,115.2,459.6,91.9,116.2,23.2,0.523,1.77,17.2,0.261,0.809,0.538,13.131,13.1,0.573,0.594,1.0,0.982,19.8,99.0,82.5,99.0,0.606
0022401127,1610612742,Dallas,Mavericks,DAL,mavericks,240:00,459.6,91.9,575.8,115.2,-116.2,-23.2,0.543,1.06,15.0,0.191,0.739,0.462,18.182,18.2,0.481,0.514,1.0,0.972,19.8,99.0,82.5,99.0,0.394
0022401120,1610612738,Boston,Celtics,BOS,celtics,240:00,654.3,130.9,553.8,110.8,100.5,20.1,0.622,4.0,21.2,0.273,0.759,0.541,7.447,7.4,0.598,0.636,1.0,0.99,18.7,93.5,77.92,94.0,0.59
0022401120,1610612756,Phoenix,Suns,PHX,suns,240:00,553.8,110.8,654.3,130.9,-100.5,-20.1,0.585,3.0,18.5,0.241,0.727,0.459,8.602,8.6,0.505,0.526,1.0,0.972,18.7,93.5,77.92,93.0,0.41
0022401118,1610612766,Charlotte,Hornets,CHA,hornets,240:00,531.3,106.3,644.3,128.9,-113.1,-22.6,0.515,1.31,13.1,0.321,0.714,0.51,13.542,13.5,0.446,0.521,1.0,0.982,19.3,96.5,80.42,96.0,0.402
0022401118,1610612758,Sacramento,Kings,SAC,kings,240:00,644.3,128.9,531.3,106.3,113.1,22.6,0.578,3.25,19.0,0.286,0.679,0.49,8.247,8.2,0.582,0.618,1.0,0.964,19.3,96.5,80.42,97.0,0.598
0022401122,1610612741,Chicago,Bulls,CHI,bulls,240:00,541.3,108.3,528.0,105.6,13.2,2.6,0.61,1.39,17.1,0.265,0.703,0.528,16.514,16.5,0.529,0.586,1.0,0.967,21.6,108.0,90.0,109.0,0.573
0022401122,1610612757,Portland,Trail Blazers,POR,blazers,240:00,528.0,105.6,541.3,108.3,-13.2,-2.6,0.523,4.6,15.1,0.297,0.735,0.472,4.673,4.7,0.43,0.46,1.0,1.0,21.6,108.0,90.0,107.0,0.427
0022401119,1610612754,Indiana,Pacers,IND,pacers,240:00,686.3,137.3,543.7,108.7,142.6,28.5,0.745,5.43,25.0,0.255,0.606,0.46,6.863,6.9,0.64,0.662,1.0,0.991,20.5,102.5,85.42,102.0,0.686
0022401119,1610612762,Utah,Jazz,UTA,jazz,240:00,543.7,108.7,686.3,137.3,-142.6,-28.5,0.538,1.62,14.0,0.394,0.745,0.54,12.621,12.6,0.452,0.495,1.0,0.961,20.5,102.5,85.42,103.0,0.314
0022401123,1610612745,Houston,Rockets,HOU,rockets,240:00,612.7,122.5,544.1,108.8,68.6,13.7,0.533,1.6,16.6,0.404,0.771,0.589,14.706,14.7,0.56,0.604,1.0,0.967,20.4,102.0,85.0,102.0,0.571
0022401123,1610612760,Oklahoma City,Thunder,OKC,thunder,240:00,544.1,108.8,612.7,122.5,-68.6,-13.7,0.558,1.6,17.5,0.229,0.596,0.411,14.706,14.7,0.556,0.581,1.0,0.982,20.4,102.0,85.0,102.0,0.429
0022401124,1610612759,San Antonio,Spurs,SAS,spurs,240:00,553.9,110.8,558.8,111.8,-4.9,-1.0,0.659,2.25,19.0,0.278,0.771,0.51,11.765,11.8,0.521,0.552,1.0,0.991,20.4,102.0,85.0,102.0,0.484
0022401124,1610612739,Cleveland,Cavaliers,CLE,cavaliers,240:00,558.8,111.8,553.9,110.8,4.9,1.0,0.756,1.82,21.7,0.229,0.722,0.49,16.667,16.7,0.598,0.612,1.0,0.973,20.4,102.0,85.0,102.0,0.516
0022401125,1610612744,Golden State,Warriors,GSW,warriors,240:00,602.0,120.4,536.1,107.2,66.0,13.2,0.581,1.79,18.1,0.319,0.743,0.5,14.286,14.3,0.58,0.615,1.0,0.965,19.5,97.5,81.25,98.0,0.536
0022401125,1610612743,Denver,Nuggets,DEN,nuggets,240:00,536.1,107.2,602.0,120.4,-66.0,-13.2,0.7,1.08,20.9,0.257,0.681,0.5,26.804,26.8,0.622,0.652,1.0,0.981,19.5,97.5,81.25,97.0,0.464
0022401114,1610612748,Miami,Heat,MIA,heat,240:00,545.5,109.1,561.2,112.2,-15.8,-3.2,0.615,2.18,16.9,0.328,0.723,0.505,11.111,11.1,0.484,0.522,1.0,0.975,19.7,98.5,82.08,99.0,0.481
0022401114,1610612763,Memphis,Grizzlies,MEM,grizzlies,240:00,561.2,112.2,545.5,109.1,15.8,3.2,0.6,1.33,17.8,0.277,0.672,0.495,18.367,18.4,0.565,0.595,1.0,0.991,19.7,98.5,82.08,98.0,0.519
0022401113,1610612751,Brooklyn,Nets,BKN,nets,240:00,494.5,98.9,570.7,114.1,-76.1,-15.2,0.789,2.5,22.4,0.255,0.651,0.436,13.187,13.2,0.489,0.496,1.0,0.971,18.3,91.5,76.25,91.0,0.43
0022401113,1610612750,Minnesota,Timberwolves,MIN,timberwolves,240:00,570.7,114.1,494.5,98.9,76.1,15.2,0.692,1.5,20.1,0.349,0.745,0.564,19.565,19.6,0.583,0.602,1.0,0.963,18.3,91.5,76.25,92.0,0.57
0022401117,1610612747,Los Angeles,Lakers,LAL,lakers,240:00,630.4,126.1,668.5,133.7,-38.0,-7.6,0.59,2.3,17.6,0.327,0.622,0.468,10.87,10.9,0.558,0.603,1.0,0.963,18.4,92.0,76.67,92.0,0.449
0022401117,1610612744,Golden State,Warriors,GSW,warriors,240:00,668.5,133.7,630.4,126.1,38.0,7.6,0.769,2.31,21.6,0.378,0.673,0.532,14.13,14.1,0.591,0.643,1.0,0.991,18.4,92.0,76.67,92.0,0.551
0022401115,1610612755,Philadelphia,76ers,PHI,sixers,240:00,588.5,117.7,656.3,131.3,-67.7,-13.5,0.698,2.0,21.1,0.327,0.775,0.528,15.625,15.6,0.551,0.58,1.0,0.964,19.2,96.0,80.0,96.0,0.437
0022401115,1610612749,Milwaukee,Bucks,MIL,bucks,240:00,656.3,131.3,588.5,117.7,67.7,13.5,0.696,2.91,23.4,0.225,0.673,0.472,11.458,11.5,0.659,0.671,1.0,0.981,19.2,96.0,80.0,96.0,0.563
0022401112,1610612764,Washington,Wizards,WAS,wizards,240:00,544.9,109.0,605.6,121.1,-60.6,-12.1,0.421,1.23,13.6,0.277,0.638,0.457,14.607,14.6,0.518,0.54,1.0,0.99,17.9,89.5,74.58,89.0,0.377
0022401112,1610612753,Orlando,Magic,ORL,magic,240:00,605.6,121.1,544.9,109.0,60.6,12.1,0.711,2.25,20.1,0.362,0.723,0.543,13.333,13.3,0.53,0.586,1.0,0.935,17.9,89.5,74.58,90.0,0.623
0022401116,1610612761,Toronto,Raptors,TOR,raptors,240:00,509.9,102.0,554.5,110.9,-44.6,-8.9,0.659,1.61,19.9,0.296,0.533,0.404,17.822,17.8,0.521,0.524,1.0,0.974,20.2,101.0,84.17,101.0,0.441
0022401116,1610612757,Portland,Trail Blazers,POR,blazers,240:00,554.5,110.9,509.9,102.0,44.6,8.9,0.476,0.8,14.1,0.467,0.704,0.596,24.752,24.8,0.547,0.591,1.0,0.943,20.2,101.0,84.17,101.0,0.559
0022401103,1610612739,Cleveland,Cavaliers,CLE,cavaliers,240:00,639.2,127.8,552.6,110.5,86.5,17.3,0.46,1.77,16.5,0.467,0.647,0.563,13.402,13.4,0.596,0.619,1.0,0.983,19.2,96.0,80.0,97.0,0.592
0022401103,1610612752,New York,Knicks,NYK,knicks,240:00,552.6,110.5,639.2,127.8,-86.5,-17.3,0.6,1.5,17.5,0.353,0.533,0.438,16.842,16.8,0.506,0.539,1.0,0.982,19.2,96.0,80.0,95.0,0.408
0022401109,1610612742,Dallas,Mavericks,DAL,mavericks,240:00,582.5,116.5,572.8,114.6,9.7,1.9,0.614,1.8,19.7,0.167,0.714,0.48,14.563,14.6,0.62,0.65,1.0,0.964,20.6,103.0,85.83,103.0,0.543
0022401109,1610612737,Atlanta,Hawks,ATL,hawks,240:00,572.8,114.6,582.5,116.5,-9.7,-1.9,0.69,2.64,19.6,0.286,0.833,0.52,10.68,10.7,0.51,0.553,1.0,0.983,20.6,103.0,85.83,103.0,0.457
0022401104,1610612754,Indiana,Pacers,IND,pacers,240:00,626.3,125.3,552.6,110.5,73.7,14.7,0.617,4.83,21.5,0.245,0.718,0.455,6.316,6.3,0.589,0.599,1.0,0.991,19.0,95.0,79.17,95.0,0.563
0022401104,1610612766,Charlotte,Hornets,CHA,hornets,240:00,552.6,110.5,626.3,125.3,-73.7,-14.7,0.488,1.11,15.9,0.282,0.755,0.545,18.947,18.9,0.59,0.611,1.0,0.981,19.0,95.0,79.17,95.0,0.437
0022401105,1610612764,Washington,Wizards,WAS,wizards,240:00,585.9,117.2,555.0,111.0,30.9,6.2,0.558,1.71,18.3,0.186,0.638,0.446,14.141,14.1,0.613,0.631,1.0,0.991,19.9,99.5,82.92,99.0,0.515
0022401105,1610612758,Sacramento,Kings,SAC,kings,240:00,555.0,111.0,585.9,117.2,-30.9,-6.2,0.625,2.27,17.2,0.362,0.814,0.554,11.0,11.0,0.474,0.517,1.0,0.983,19.9,99.5,82.92,100.0,0.485
0022401107,1610612745,Houston,Rockets,HOU,rockets,240:00,694.2,138.8,514.7,102.9,179.5,35.9,0.536,3.0,19.4,0.442,0.793,0.627,9.709,9.7,0.63,0.636,1.0,0.984,20.5,102.5,85.42,103.0,0.632
0022401107,1610612762,Utah,Jazz,UTA,jazz,240:00,514.7,102.9,694.2,138.8,-179.5,-35.9,0.625,2.5,18.0,0.207,0.558,0.373,9.804,9.8,0.479,0.504,1.0,0.982,20.5,102.5,85.42,102.0,0.368
0022401111,1610612746,LA,Clippers,LAC,clippers,240:00,593.8,118.8,505.2,101.0,88.6,17.7,0.675,2.08,21.1,0.128,0.727,0.446,13.542,13.5,0.612,0.652,1.0,0.96,19.3,96.5,80.42,96.0,0.566
0022401111,1610612740,New Orleans,Pelicans,NOP,pelicans,240:00,505.2,101.0,593.8,118.8,-88.6,-17.7,0.674,1.71,21.0,0.273,0.872,0.554,17.526,17.5,0.529,0.545,1.0,0.954,19.3,96.5,80.42,97.0,0.434
0022401106,1610612738,Boston,Celtics,BOS,celtics,240:00,598.8,119.8,720.9,144.2,-122.1,-24.4,0.615,1.85,18.2,0.449,0.651,0.543,15.116,15.1,0.517,0.548,1.0,0.981,17.2,86.0,71.67,86.0,0.398
0022401106,1610612748,Miami,Heat,MIA,heat,240:00,720.9,144.2,598.8,119.8,122.1,24.4,0.651,5.6,21.7,0.349,0.551,0.457,5.814,5.8,0.602,0.653,1.0,0.97,17.2,86.0,71.67,86.0,0.602
0022401110,1610612743,Denver,Nuggets,DEN,nuggets,240:00,504.8,101.0,538.1,107.6,-33.3,-6.7,0.632,2.0,16.6,0.258,0.821,0.525,11.429,11.4,0.464,0.495,1.0,0.992,21.0,105.0,87.5,105.0,0.471
0022401110,1610612759,San Antonio,Spurs,SAS,spurs,240:00,538.1,107.6,504.8,101.0,33.3,6.7,0.628,2.7,19.0,0.179,0.742,0.475,9.524,9.5,0.531,0.55,1.0,0.983,21.0,105.0,87.5,105.0,0.529
0022401108,1610612760,Oklahoma City,Thunder,OKC,thunder,240:00,577.7,115.5,500.0,100.0,77.7,15.5,0.595,2.5,17.0,0.345,0.667,0.505,9.709,9.7,0.49,0.543,1.0,0.984,20.6,103.0,85.83,103.0,0.622
0022401108,1610612765,Detroit,Pistons,DET,pistons,240:00,500.0,100.0,577.7,115.5,-77.7,-15.5,0.556,1.05,14.2,0.333,0.655,0.495,18.447,18.4,0.461,0.515,1.0,0.975,20.6,103.0,85.83,103.0,0.378
0022401100,1610612763,Memphis,Grizzlies,MEM,grizzlies,240:00,584.1,116.8,632.1,126.4,-48.0,-9.6,0.5,1.38,15.6,0.26,0.649,0.467,14.953,15.0,0.576,0.615,1.0,0.983,21.3,106.5,88.75,107.0,0.455
0022401100,1610612744,Golden State,Warriors,GSW,warriors,240:00,632.1,126.4,584.1,116.8,48.0,9.6,0.69,2.64,18.8,0.351,0.74,0.533,10.377,10.4,0.535,0.602,1.0,0.992,21.3,106.5,88.75,106.0,0.545
0022401102,1610612743,Denver,Nuggets,DEN,nuggets,290:00,609.6,121.9,614.0,122.8,-4.4,-0.9,0.702,1.83,20.9,0.256,0.603,0.462,15.789,15.8,0.616,0.66,1.0,0.968,18.87,94.34,78.62,114.0,0.554
0022401102,1610612750,Minnesota,Timberwolves,MIN,timberwolves,290:00,614.0,122.8,609.6,121.9,4.4,0.9,0.673,2.5,20.1,0.397,0.744,0.538,12.281,12.3,0.554,0.574,1.0,0.971,18.87,94.34,78.62,114.0,0.446
0022401101,1610612749,Milwaukee,Bucks,MIL,bucks,240:00,678.6,135.7,640.6,128.1,37.9,7.6,0.627,1.6,23.5,0.25,0.625,0.5,20.408,20.4,0.804,0.825,1.0,0.942,19.4,97.0,80.83,98.0,0.586
0022401101,1610612756,Phoenix,Suns,PHX,suns,240:00,640.6,128.1,678.6,135.7,-37.9,-7.6,0.591,1.86,18.6,0.375,0.75,0.5,14.583,14.6,0.576,0.607,1.0,0.991,19.4,97.0,80.83,96.0,0.414
0022401097,1610612737,Atlanta,Hawks,ATL,hawks,240:00,513.6,102.7,577.3,115.5,-63.6,-12.7,0.634,1.3,17.2,0.288,0.6,0.455,18.182,18.2,0.484,0.542,1.0,0.984,22.0,110.0,91.67,110.0,0.449
0022401097,1610612757,Portland,Trail Blazers,POR,blazers,240:00,577.3,115.5,513.6,102.7,63.6,12.7,0.638,1.76,18.3,0.4,0.712,0.545,15.455,15.5,0.519,0.553,1.0,0.985,22.0,110.0,91.67,110.0,0.551
0022401098,1610612752,New York,Knicks,NYK,knicks,240:00,541.2,108.2,474.0,94.8,67.3,13.5,0.639,1.21,16.4,0.392,0.673,0.53,19.588,19.6,0.494,0.544,1.0,0.974,19.3,96.5,80.42,97.0,0.551
0022401098,1610612755,Philadelphia,76ers,PHI,sixers,240:00,474.0,94.8,541.2,108.2,-67.3,-13.5,0.676,1.15,17.0,0.327,0.608,0.47,20.833,20.8,0.457,0.502,1.0,0.982,19.3,96.5,80.42,96.0,0.449
0022401099,1610612741,Chicago,Bulls,CHI,bulls,240:00,658.7,131.7,567.3,113.5,91.3,18.3,0.72,3.0,24.0,0.282,0.774,0.565,11.538,11.5,0.648,0.686,1.0,0.991,20.8,104.0,86.67,104.0,0.609
0022401099,1610612761,Toronto,Raptors,TOR,raptors,240:00,567.3,113.5,658.7,131.7,-91.3,-18.3,0.795,2.92,23.3,0.226,0.718,0.435,11.538,11.5,0.557,0.579,1.0,0.991,20.8,104.0,86.67,104.0,0.391
0022400988,1610612759,San Antonio,Spurs,SAS,spurs,240:00,558.5,111.7,610.5,122.1,-52.0,-10.4,0.6,1.41,18.6,0.279,0.681,0.489,18.085,18.1,0.574,0.593,1.0,1.0,18.9,94.5,78.75,94.0,0.44
0022400988,1610612753,Orlando,Magic,ORL,magic,240:00,610.5,122.1,558.5,111.7,52.0,10.4,0.651,2.15,20.4,0.319,0.721,0.511,13.684,13.7,0.578,0.609,1.0,0.954,18.9,94.5,78.75,95.0,0.56
0022401092,1610612764,Washington,Wizards,WAS,wizards,240:00,443.4,88.7,566.0,113.2,-122.6,-24.5,0.647,1.22,16.3,0.127,0.667,0.387,16.981,17.0,0.471,0.5,1.0,0.982,21.2,106.0,88.33,106.0,0.364
